SMILES	Group	RDMol
Cc1cc(OCC2=NCCN2)ccc1F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe120>
Cc1ccc(C=NNC(=O)c2ccccc2)o1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe170>
CC(=O)Nc1ccc(-c2ccccc2-c2ccc(F)c(F)c2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe6c0>
Cc1cc(CNC(=O)C=Cc2ccc(NC(=O)Nc3ccncc3F)cc2)ccc1C(O)CO	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe710>
CC1(C)CN=C(N)c2ccc(-c3cnccn3)cc21	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe800>
CCc1cccc2c(CC(C)=CC(=O)Nc3ccc(F)c(F)c3)c(C)c(O)nc12	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efebc0>
CC(C)(C)c1cccc(CNC2CS(=O)(=O)CC(Cc3ccc(O)cc3)C2OCC=Cc2ccccc2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efec10>
NS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2ccc(OCC(F)(F)F)cc2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efecb0>
O=C(O)CC1C=C(c2ccccc2)c2ccccc2C1=O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efed50>
NC1=NC(c2cc(NC(=O)c3ccc(OCC(F)F)cc3)ccc2F)(C(F)F)COC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efef80>
COc1ccccc1-c1ccc2c(c1)C1(COC(N)=N1)c1cc(C#N)ccc1OC2	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efeda0>
Cc1cccc(-c2ccc(C3CC3c3cc(=O)n(C)c(N)n3)cc2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efee40>
CNC(=O)C(NC(=O)c1cc(OC)cc(N2CCCCC2)c1)C(C)C	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efef30>
O=c1cc(OCc2ccccc2)ccn1CCc1ccccc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efee90>
Cc1ncc(-c2ccc(C(=O)Nc3ccc(Cl)cc3)cc2)c(OC(C)C)n1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efeee0>
c1cc2c(cc1CNCc1noc3cc(OCCCN4CCOCC4)ccc13)CCO2	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efedf0>
CN1C(=O)C(c2ccccc2)(C2CCCCC2)N=C1N	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efed00>
CC(C)Cc1ccc(CN2CCC3(CCC(C)(C)O3)CC2c2ccc(C(F)(F)F)cc2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efec60>
O=C(Nc1cc(Br)ccc1N1CCN(CCO)CC1)c1ccc2cccnc2c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe8a0>
C#CCOc1ccc(C(=O)Nc2cccc(CC3CCC(N(C)C)CC3)c2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efeb70>
COC(=O)c1ccc(COCC(COc2ccccc2)OCC(O)Cc2cccc(O)c2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe8f0>
Cc1nc(C(=O)N2CCCC(C)(C)C2NC(=O)c2cccc(F)c2)cs1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe940>
COc1ccc(C(=O)Nc2cc(F)c(F)c(C3(C)CS(=O)(=O)N(C)C(N)=N3)c2)nc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe9e0>
CN1c2cc(O)ccc2Cc2ccc(cc2)CCC1CO	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efead0>
CC1(c2cc(NCCc3ccccc3)ccc2F)N=C(N)OCC1F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efea30>
COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(O)c2)ccc1O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efea80>
NC1=NC(CF)(c2cc(Nc3nccc4cc(Cl)cnc34)ccc2F)OC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe990>
NC1=NC(c2cc(NC(=O)c3cnc(OCc4cocn4)cn3)ccc2F)(C(F)F)COC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efeb20>
COc1ccc(Cl)cc1S(=O)(=O)NC(CC(C)C)C(=O)Nc1cccc(C(=O)O)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe850>
COc1ccccc1-c1ccc2c(c1)NC(=O)C1=CCCCC12	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe760>
COc1ccc(-c2nc(C=S(=O)(O)c3ccccc3)c(C)o2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe7b0>
COc1cccc(-c2nc(N)c(C#N)c(SCC(=O)NCC3CCCCC3)n2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe530>
O=C(C=Cc1ccc(O)cc1)CC(=O)C=Cc1cn(Cc2ccccc2)c2ccccc12	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe670>
CCN(Cc1ccccc1)C(=O)C(C)c1ccc(CC(C)C)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe580>
CCc1cc(O)nc(N2CC3C(=O)N(C)C(N)=NC3(c3ccc(F)cc3F)C2)n1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe5d0>
O=c1nc(Nc2nc(C3=CCCCC3)nc3ccccc23)c2ccccc2[nH]1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe620>
CC(C)c1cccc(CNCCCC(c2ccccc2)c2ccccc2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe4e0>
CCNc1cc(C(=O)NC(Cc2ccccc2)C(N)CNC(=O)C2CCC(=O)N2)cc(C2=CCC2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff530>
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1CCCc2ccc(Oc3cccnc3)cc21	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff620>
CN1C(=O)C(c2ccc(OC(F)F)cc2)(c2cccc(OCC(F)F)c2)N=C1N	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff580>
O=C(NCc1nc(-c2ccccc2)c[nH]1)c1cccc(OC(=O)c2ccccc2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff5d0>
CS(=O)(=O)c1cccc(CNC(=O)c2ccc(Oc3ccccc3Cl)cc2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff030>
Cc1cncc(-c2cccc(NC3CCNCC3)c2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff120>
CC(C)(C)CNC(=O)c1cccnc1Oc1ccc(Nc2ccccn2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff1c0>
O=C(C=Cc1ccc(O)cc1)CN1CCN(CC(O)c2ccc(O)cc2O)CC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff3a0>
COC1CCC2(CC1)Cc1ccc(-c3cc(Cl)cc(Cl)c3)cc1C21COC(N)=N1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff3f0>
COc1ccc(C2(c3cccc(OCc4ccccc4)c3)CCC(N)CC2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff440>
COc1cc(Cl)cnc1C(=O)Nc1cc(F)c(C#N)c(Cl)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff490>
Cc1cccc2nc(SCC(=O)Nc3ccc(Cl)cc3Cl)cc(C)c12	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff4e0>
COC1CCC2(CC1)Cc1ccccc1C(=O)N2C	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff210>
CS(=O)(=O)Oc1cccc(CN(Cc2ccccc2)CC2CC=CC2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff260>
O=c1cc(OCc2ccc(F)cc2F)ccn1O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff2b0>
CC1(c2cccc(OCCCc3ccccc3)c2)CCSC(N)=N1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff300>
c1ccc2oc(-c3ccc(OCCN4CCCCC4)cc3)cc2c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff350>
CC1(c2cc(Br)cc(NC(=O)c3ccc(OC(F)(F)F)cc3)c2)CCSC(N)=NC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff170>
Cc1ccc(-c2cc(F)ccc2-c2ccc(S(C)(=O)=O)cc2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff080>
O=C(NCc1ccc(Cl)c(C(=O)c2ccccc2)c1)c1cc(F)cc(F)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff0d0>
COc1nc(NC(C)(C)c2cc3cc[nH]c3cc2F)ccc1F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff670>
COc1ccccc1Oc1ccc(CC2CSC(=O)NC2=O)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff6c0>
Cc1cc(CC(NC(=O)c2c(C)cccc2OCC(F)(F)F)C(=O)NC2CC2)ccc1F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff710>
Nc1ccc2cc(-c3cccnc3)[nH]c2c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff760>
Cn1cc(CCc2cccc(CCN(CCCC#N)S(C)(=O)=O)c2)nc1N	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff7b0>
CCCCN(CCC)C(=O)c1cc(C)cc(C(=N)N)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff800>
CN1CC(N)=Nc2ccc(-c3cccc(C=CC(=O)O)c3)cc21	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff850>
N#Cc1ccc(CNC(=O)c2ccc(OCC(F)(F)F)nc2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff8a0>
O=C(NNC(=O)C(O)C(=O)Nc1ccccc1)c1ccccc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff8f0>
CC(C)c1cc(NC(=O)c2ccc(Cl)cn2)cc(C2=CCC=CCC2)n1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff940>
CC(=O)NC(Cc1cccc(OCC(F)F)c1)C(O)CC(C)C(=O)NCC(=O)Nc1ccccc1[N+](=O)[O-]	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff990>
COC1CCC2(CC1)Cc1ccc(-c3cc(Cl)cc(Cl)c3)cc1C21CC(=O)OC(C)(C)C1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9eff9e0>
COc1ccc(CCNCc2cc(Cl)ccc2OC)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9effa30>
Oc1ccc(-c2cccc(-c3ccc(O)c(O)c3)c2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9effa80>
CC(C)(C)c1cc(OCCCCS)c(C=CC(=O)CC(=O)C=Cc2ccc(O)cc2)cc(=O)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9effad0>
O=S1(=O)CCCC2=C1C(c1ccc(Br)cc1)C(CCc1ccccc1)N2	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9effb20>
NC1=NC(c2ccc(OCCCCF)cc2)(c2cccc(OCc3cccnc3)c2)CC(O)C1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9effb70>
NC1=NC(c2cc(NC(=O)c3ncc(Cl)cc3C(F)(F)F)ccc2O)C(=O)N=C1CC(F)(F)F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9effbc0>
CCc1ccc(-c2ccc(C3CC3c3cc(=O)n(C)c(N)n3)cc2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9effc10>
Cc1ccc(C(=O)C=Cc2ccccc2C=CC(=O)O)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9effc60>
COc1ccc(-c2[nH]c3ccccc3c2CCNCCCCc2ccc(O)c(OC)c2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9effcb0>
Nc1cccc(CNC(=O)CCC2CCCCC2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9effd00>
CN(CCCc1ccccc1)CCC(O)(c1ccccc1)c1ccccc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9effd50>
NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1Oc1c(Cl)cccc12	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9effda0>
CCc1ccc2c(c1)C1(C2)N=C(N)N2C(CC)CCC21	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9effdf0>
Cc1nc(-c2ccc(N(Cc3ccccc3)C(=O)C(=O)O)cc2)sc1C	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9effe40>
CCCCCCCSc1cccc(-c2ccc(N)cn2)n1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9effe90>
O=C(NCc1ccc2c(c1)OCCC(NC(=O)OCCO)C2)Nc1cccc(F)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9effee0>
O=C(NOCc1cccc(F)c1)c1ccc(F)c(-n2c(NC(=O)C3CC3)nc3ccccc32)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efff30>
Fc1ccccc1-c1ccc2nccn2c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efff80>
O=C(O)Cc1ccc(F)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26030>
Cc1c(C=NC2CCCCC2)c(=O)n(C)n1CCC(=O)NC(C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)O)C(C)C	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26080>
CN1C(=O)C(c2ccc(OC(F)F)cc2)(c2ccc(F)c(-c3cncc(C(F)(F)F)c3)c2)N=C1N	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b260d0>
Cc1ccc(C(=O)N=C(Cc2ccc(Br)cc2)C(=O)N(C)C)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26120>
N#Cc1ccc(Nc2ncc(F)c(Nc3cccc(N)n3)n2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26170>
Cn1cc(C(=O)c2ccccc2)cc1C#CC1CC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b261c0>
N#Cc1cnc(C(=O)CC(c2ccccc2)c2ccccc2)c(-c2ccc(F)cc2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26210>
COc1cc(C=NS(=O)(=O)c2ccc(C)cc2)ccc1O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26260>
CSc1ccc(-c2csc(NC(=O)C=CC(=O)O)n2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b262b0>
COc1cc(C=CC(=O)c2ccc(OCC(=O)OCCCCCCCCCO)cc2)cc(SC)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26300>
CCCCCCCCCC(=O)c1c(OC)cc(C)c(C)c1O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26350>
COCc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)nc(F)c4)c4ccccc34)c2cc1O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b263a0>
CC(C)c1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)C2CN(Cc3ccccc3)C(=O)N2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b263f0>
c1cc(N2CCCCC2)ccc1CCCOc1ccc(C2=NCCN2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26440>
CC1(c2cc(NC(=O)c3nncc(N)c3F)ccc2F)N=C(N)OCC1F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26490>
C#CN(Cc1ccccc1)C1CCCN(CCCCCCCCCN2CCC(c3ccccc3)CC2)C1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b264e0>
Nc1cccc(Cn2c(CCCc3ccccc3)ccc2-c2ccccc2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26530>
Cc1c(CCO)c(=O)n(C)c(=O)n1C	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26580>
COc1cc2cnc(C(N)=O)c(Nc3ccc(C)cc3)c2cc1OC	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b265d0>
CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(F)ccc2F)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26620>
Cc1cc(C)c(O)c(C(=O)Nc2ccc(S(=O)(=O)Nc3ncccn3)cc2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26670>
C=CCOc1cccc(CNC2CN(C(=O)CC(C)C)CCC2(NCc2cccc(OC)c2)Oc2ccc(CC(C)C)cc2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b266c0>
CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)Cc2cccc(OC(F)(F)F)c2OC1(F)F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26710>
O=C(NCc1ccc(SC(F)(F)F)cc1)c1cnc2ccccn12	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26760>
CC(=O)c1cc(C(=O)NC(C)c2ccccc2)cc(C(=O)NC(Cc2ccccc2)C(O)CNC2CC2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b267b0>
CC1(c2cc(NC(=O)c3cnccn3)ccc2F)CSCC(F)(F)CN1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26800>
CC1(c2cc(NC(=O)c3ccc(Br)o3)ccc2F)N=C(N)OCC1F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26850>
CC1=NC2(N=C1N)c1cc(-c3cccc(C(F)(F)F)c3)ccc1CC21CCC(F)(F)CC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b268a0>
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)NC(Cc2cc(F)cc(Cl)c2)C(O)CNCc2cccc(OC)c2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b268f0>
CCN(Cc1ccccc1)Cc1ccc(-n2ccc(NC(c3ccccc3)c3ccccc3)n2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26940>
COc1cc(O)c(Cc2csc(CC(C)(C)O)c2)cn1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26990>
CCCN(CCC)C(=O)c1cccc(CNCC(O)c2cccc(O)c2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b269e0>
NC1=NC2CCCCC2=N1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26a30>
O=C(Nc1ccc(-n2ccc(C(O)Cc3ccccc3)c2)cc1)c1ccc(F)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26a80>
CC1(c2cc(Br)cc(NC(=O)c3cnc(Cl)cn3)c2)CSCCS1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26ad0>
CC1(C)Cc2ccc(OCc3cc(F)cc(C#N)c3)cc2O1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26b20>
CCc1cc(CC2C=[SH](O)(O)CC(NCc3cccc(C(C)C)c3)C2=O)ccc1F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26b70>
OCCNCCCc1cccc(-c2ccc(F)c(F)c2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26bc0>
NC1=CC(N)=NC(c2cc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)C1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26c10>
COc1cc(-c2ccc(F)cc2C)cc(C)c1-c1ccc(C(F)(F)F)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26c60>
O=C(Nc1ccccc1)c1ccc(-c2ccc(-c3ccco3)cc2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26cb0>
O=C(NCCCNCc1ccccc1)C1CCCCC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26d00>
COc1ccc(C2(c3cccc(-c4cncnc4)c3)CCC(N)CC2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26d50>
CC(=O)c1cccc(OCC(O)CNC2CCCC2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26da0>
Cc1cc(NC(=O)CSc2ccccn2)cc(C(=O)Nc2cccc(C(F)(F)F)c2)n1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26df0>
N#Cc1ccc2[nH]c(-c3ccnc(NC4CCN(Cc5ccccc5)CC4)n3)cc2c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26e40>
CC(=O)Nc1cccc(-c2csc(N(C)C(=O)c3ccc(Cl)cc3)n2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26e90>
Fc1ccc2c(c1)CCCCN2Cc1c[nH]cn1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26ee0>
CCCC(=O)OCc1cc(=O)n2c(C3CCCCC3)nc3ccc(OC)cc3c2c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26f30>
O=C(O)CC(NC(=O)c1cc2ccc(-c3ccccc3)cc2[nH]1)C(O)CCCO	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b26f80>
COc1cc(C(=O)NC(Cc2ccc(F)c(C)c2)C(O)C2C=CCC2OCC(F)(F)F)cc(O)c1Cl	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39030>
COc1cc(CCc2cc(O)c(OC)cc2Br)cc(OC)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39080>
CCc1cc(NCc2cncc(C#N)c2)ccc1C(N)=O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b390d0>
O=C(c1cc(Br)c[nH]1)N(Cc1ccccc1)Cc1ccc(F)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39120>
COc1ccc(O)c(C=CC(=O)CC(=O)C=Cc2cccc(OC)c2OC)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39170>
CON(C)CC(=O)Nc1ccccc1C(=O)NC(C)C(=O)OCc1ccccc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b391c0>
O=C(Nc1cc(Br)ccc1N1CCN(Cc2ccc(F)c(F)c2)CC1)c1cccc(OC(F)(F)F)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39210>
COc1ccc2c(c1)C1=C3N=Nc4ccc(N5CCC(F)CC5)cc4C=C3CCC(NC(=O)c3cccc(-c4ccccn4)c3)C12	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39260>
COc1cnc(C(=O)Nc2ccc(Cl)c(C3(C)COC(C)(C(F)(F)F)C3)n2)cc1F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b392b0>
NC1=NC(c2cc(NC(=O)c3cnc(OCF)cn3)ncc2F)CC(C(F)(F)F)O1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39300>
Cc1onc(-c2ccc(F)cc2)c1C(=O)N=C(N)NCc1cc(Cl)cc(Cl)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39350>
COc1cc(F)c2c(c1)C1(COC(N)=N1)c1cc(-c3cccnc3F)ccc1O2	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b393a0>
CCSc1cc(C2CC2)n(-c2ccc(OC)cc2)c(=O)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b393f0>
CCCCNC(=O)C(NC(=O)CNC(=O)c1cccc(C(=O)Nc2cccc(CN(C)C)c2)c1)C(C)C	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39440>
O=C(Nc1ccc(F)cc1)c1cccc(N2CCc3nc(CSc4cccnc4)ncc3N2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39490>
COc1ccc(OC)c(CNCC(O)c2cccc(OCCNc3ccccn3)c2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b394e0>
Cc1cc(Br)cnc1C(=O)Nc1ccc(F)c(C2(C)N=C(N)OC3CC32)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39530>
C=CCOc1cc2c(cn1)OC(C)(C)C=C2	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39580>
CN(Cc1ccccc1)CC(O)c1cccc(-c2ccc(F)c(F)c2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b395d0>
COc1ccc(C=CC2=C(C)C(=CCCO)Nc3nc(C(F)(F)F)ccc32)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39620>
CC1(c2cc(Oc3ccccc3F)ccn2)CCOC(CF)CO1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39670>
O=C(CCc1ccccc1)NC(Cc1ccccc1)C(=O)NC(CCc1ccccc1)C(=O)NC1c2ccccc2CC1O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b396c0>
Cn1cnc(CNC(=O)c2ccc(NC(=O)N3Cc4ccccc4Oc4ccccc43)cc2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39710>
NC1=NC2(c3ccccc3F)COCCC2CS1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39760>
Cc1ccc(-c2cc(C)c(-c3ccc(C(N)=O)cc3)cc2O)cc1C	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b397b0>
Oc1cccc(C2CCCc3cc(O)cc(O)c32)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39800>
CCCCCC(=O)c1ccc(C(=O)Nc2cccc(CNc3cccc(NC(=O)c4cc(OC)c(OC)c(OC)c4)n3)c2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39850>
O=c1cc(O)c2c(=O)n3ccccc3nc2n1CC1CCCCC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b398a0>
CN(C)c1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)C2CCN(c3ccc(N)cc3)C2=O)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b398f0>
CN1CC(CCC(c2ccccc2)c2ccccc2)(C(=O)NO)CC1=O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39940>
